Spider's foot and paunch of toadAnd little wings--we know 'em!A little creature 'twill not beBut yet a little poem.,faust
Little step and lofty leapThrough honey-dew and fragrance:You'll never mount the airy steepWith all your tripping vagrance.,faust
I only seize with sketchy airSome outlines of the tourney;Yet I betimes myself prepareFor my Italian journey.,faust
My bad luck brings me here alas!How roars the orgy louder!And of the witches in the massBut only two wear powder.,faust
Powder becomes like petticoatA gray and wrinkled noddy;So I sit naked on my goatAnd show a strapping body.,faust
We've too much tact and policyTo rate with gibes a scolder;Yet young and tender though you beI hope to see you moulder.,faust
Fly-snout and mosquito-billDon't swarm so round the Naked!Frog in grass and cricket-trillObserve the time and make it!,faust
Society to one's desire!Brides only and the sweetest!And bachelors of youth and fire.And prospects the completest!,faust
And if the Earth don't open nowTo swallow up each ranterWhy then will I myself I vowJump into hell instanter!,faust
Us as little insects see!With sharpest nippers flittingThat our Papa Satan weMay honor as is fitting.,faust
How in crowds together massedThey are jesting shameless!They will even say at lastThat their hearts are blameless.,faust
Among this witches' revelryHis way one gladly loses;And truly it would easier beThan to command the Muses.,faust
The proper folks one's talents laud:Come on and none shall pass us!The Blocksberg has a summit broadLike Germany's Parnassus.,faust
Say who's the stiff and pompous man?He walks with haughty paces:He snuffles all he snuffle can:"He scents the Jesuits' traces.",faust
Both clear and muddy streams for meAre good to fish and sport in:And thus the pious man you seeWith even devils consorting.,faust
Yes for the pious I suspectAll instruments are fitting;And on the Blocksberg they erectFull many a place of meeting.,faust
A newer chorus now succeeds!I hear the distant drumming."Don't be disturbed! 'tis in the reedsThe bittern's changeless booming.",faust
How each his legs in nimble tripLifts up and makes a clearance!The crooked jump the heavy skipNor care for the appearance.,faust
The rabble by such hate are heldTo maim and slay delights them:As Orpheus' lyre the brutes compelledThe bagpipe here unites them.,faust
I'll not be led by any lureOf doubts or critic-cavils:The Devil must be something sure--Or how should there be devils?,faust
This once the fancy wrought in meIs really too despotic:Forsooth if I am all I seeI must be idiotic!,faust
This racking fuss on every handIt gives me great vexation;And for the first time here I standOn insecure foundation.,faust
With much delight I see the playAnd grant to these their meritsSince from the devils I also mayInfer the better spirits.,faust
The flame they follow on and onAnd think they're near the treasure:But _Devil_ rhymes with _Doubt_ aloneSo I am here with pleasure.,faust
Frog in green and cricket-trill.Such dilettants!--perdition!Fly-snout and mosquito-bill--Each one's a fine musician!,faust
_Sans souci_ we call the clanOf merry creatures so then;Go a-foot no more we canAnd on our heads we go then.,faust
Once many a bit we sponged but nowGod help us! that is done with:Our shoes are all danced out we trowWe've but naked soles to run with.,faust
From the marshes we appearWhere we originated;Yet in the ranks at once we're hereAs glittering gallants rated.,faust
Darting hither from the skyIn star and fire light shootingCross-wise now in grass I lie:Who'll help me to my footing?,faust
Room! and round about us room!Trodden are the grasses:Spirits also spirits comeAnd they are bulky masses.,faust
Enter not so stall-fed quiteLike elephant-calves about one!And the heaviest weight to-nightBe Puck himself the stout one!,faust
If loving Nature at your backOr Mind the wings unclosesFollow up my airy trackTo the mount of roses!,faust
_pianissimo_Cloud and trailing mist o'erheadAre now illuminated:Air in leaves and wind in reedAnd all is dissipated.,faust
In misery! In despair! Long wretchedly astray on the face of the earthand now imprisoned! That gracious ill-starred creature shut in adungeon as a criminal and given up to fearful torments! To this has itcome! to this!--Treacherous contemptible spirit and thou hastconcealed it from me!--Stand then--stand! Roll the devilish eyeswrathfully in thy head! Stand and defy me with thine intolerablepresence! Imprisoned! In irretrievable misery! Delivered up to evilspirits and to condemning unfeeling Man! And thou hast lulled memeanwhile with the most insipid dissipations hast concealed from meher increasing wretchedness and suffered her to go helplessly to ruin![Illustration: _Roll the devilish eyes wrathfully in thy head_],faust
Dog! Abominable monster! Transform him thou Infinite Spirit! transformthe reptile again into his dog-shape? in which it pleased him often atnight to scamper on before me to roll himself at the feet of theunsuspecting wanderer and hang upon his shoulders when he fell!Transform him again into his favorite likeness that he may crawl uponhis belly in the dust before me--that I may trample him the outlawedunder foot! Not the first! O woe! woe which no human soul can graspthat more than one being should sink into the depths of thismisery--that the first in its writhing death-agony under the eyes ofthe Eternal Forgiver did not expiate the guilt of all others! Themisery of this single one pierces to the very marrow of my life; andthou art calmly grinning at the fate of thousands!,faust
Now we are already again at the end of our wits where the understandingof you men runs wild. Why didst thou enter into fellowship with us ifthou canst not carry it out? Wilt fly and art not secure againstdizziness? Did we thrust ourselves upon thee or thou thyself upon us?,faust
Gnash not thus thy devouring teeth at me? It fills me with horribledisgust. Mighty glorious Spirit who hast vouchsafed to me Thineapparition who knowest my heart and my soul why fetter me to thefelon-comrade who feeds on mischief and gluts himself with ruin?,faust
I cannot loosen the bonds of the Avenger nor undo his bolts. Rescueher? Who was it that plunged her into ruin? I or thou?,faust
Wilt thou grasp the thunder? Well that it has not been given to youmiserable mortals! To crush to pieces the innocent respondent--that isthe tyrant-fashion of relieving one's self in embarrassments.,faust
And the danger to which thou wilt expose thyself? Know that the guilt ofblood from thy hand still lies upon the town! Avenging spirits hoverover the spot where the victim fell and lie in wait for the returningmurderer.,faust
That too from thee? Murder and death of a world upon thee monster!Take me thither I say and liberate her!,faust
I will convey thee there; and hear what I can do! Have I all the powerin Heaven and on Earth? I will becloud the jailer's senses: getpossession of the key and lead her forth with human hand! I will keepwatch: the magic steeds are ready I will carry you off. So much is inmy power.,faust
A shudder long unfelt comes o'er me;Mankind's collected woe o'erwhelms me here.She dwells within the dark damp walls before meAnd all her crime was a delusion dear!What! I delay to free her?I dread once again to see her?On! my shrinking but lingers Death more near.,faust
     _My mother the harlot     Who put me to death;     My father the varlet     Who eaten me hath!     Little sister so good     Laid my bones in the wood     In the damp moss and clay:_     _Then was I a beautiful bird o' the wood;     Fly away! Fly away_!,faust
FAUSTThy cries will wake the guards and they will seize thee!(_He takes hold of the fetters to unlock them_.),faust
Who headsman! unto thee such powerOver me could give?Thou'rt come for me at midnight-hour:Have mercy on me let me live!Is't not soon enough when morning chime has run?,faust
And I am yet so young so young!And now Death comes and ruin!I too was fair and that was my undoing.My love was near but now he's far;Torn lies the wreath scattered the blossoms are.Seize me not thus so violently!Spare me! What have I done to thee?Let me not vainly entreat thee!I never chanced in all my days to meet thee!,faust
Now am I wholly in thy might.But let me suckle first my baby!I blissed it all this livelong night;They took 't away to vex me maybeAnd now they say I killed the child outright.And never shall I be glad again.They sing songs about me! 'tis bad of the folk to do it!There's an old story has the same refrain;Who bade them so construe it?,faust
O let us kneel and call the Saints to hide us!Under the steps beside usThe threshold underHell heaves in thunder!The Evil OneWith terrible wrathSeeketh a pathHis prey to discover!,faust
Where is he? I heard him call me.I am free! No one shall enthrall me.To his neck will I flyOn his bosom lie!On the threshold he stood and _Margaret_! callingMidst of Hell's howling and noises appallingMidst of the wrathful infernal derisionI knew the sweet sound of the voice of the vision!,faust
'Tis he! 'tis he! Where now is all my pain?The anguish of the dungeon and the chain?'Tis thou! Thou comest to save meAnd I am saved!--Again the street I seeWhere first I looked on thee;And the garden brightly bloomingWhere I and Martha wait thy coming.,faust
Kiss me!--canst no longer do it?My friend so short a time thou'rt missingAnd hast unlearned thy kissing?Why is my heart so anxious on thy breast?Where once a heaven thy glances did create meA heaven thy loving words expressedAnd thou didst kiss as thou wouldst suffocate me--Kiss me!Or I'll kiss thee!,faust
Come follow me! My darling be more bold:I'll clasp thee soon with warmth a thousand-fold;But follow now! 'Tis all I beg of thee.,faust
Thou wilt unloose my chainAnd in thy lap wilt take me once again.How comes it that thou dost not shrink from me?--Say dost thou know my friend whom thou mak'st free?,faust
My mother have I put to death;I've drowned the baby born to thee.Was it not given to thee and me?Thee too!--'Tis thou! It scarcely true doth seem--Give me thy hand! 'Tis not a dream!Thy dear dear hand!--But ah 'tis wet!Why wipe it off! Methinks that yetThere's blood thereon.Ah God! what hast thou done?Nay sheathe thy sword at last!Do not affray me!,faust
No no! Thou must outlive us.Now I'll tell thee the graves to give us:Thou must begin to-morrowThe work of sorrow!The best place give to my motherThen close at her side my brotherAnd me a little awayBut not too very far I pray!And here on my right breast my baby lay!Nobody else will lie beside me!--Ah within thine arms to hide meThat was a sweet and a gracious blissBut no more no more can I attain it!I would force myself on thee and constrain itAnd it seems thou repellest my kiss:And yet 'tis thou so good so kind to see!,faust
  If the grave is thereDeath lying in wait then come!From here to eternal rest:No further step--no no!Thou goest away! O Henry if I could go!,faust
I dare not go: there's no hope any more.Why should I fly? They'll still my steps waylay!It is so wretched forced to beg my livingAnd a bad conscience sharper misery giving!It is so wretched to be strange forsakenAnd I'd still be followed and taken!,faust
Over the bridgeInto the woodTo the left where the plank is placedIn the pool!Seize it in haste!'Tis trying to rise'Tis struggling still!Save it! Save it!,faust
If the mountain we had only passed!There sits my mother upon a stone--I feel an icy shiver!There sits my mother upon a stoneAnd her head is wagging ever.She beckons she nods not her heavy head falls o'er;She slept so long that she wakes no more.She slept while we were caressing:Ah those were the days of blessing!,faust
No--let me go! I'll suffer no force!Grasp me not so murderously!I've done else all things for the love of thee.,faust
Day? Yes the day comes--the last day breaks for me!My wedding-day it was to be!Tell no one thou has been with Margaret!Woe for my garland! The chancesAre over--'tis all in vain!We shall meet once againBut not at the dances!The crowd is thronging no word is spoken:The square belowAnd the streets overflow:The death-bell tolls the wand is broken.I am seized and bound and delivered--Shoved to the block--they give the sign!Now over each neck has quiveredThe blade that is quivering over mine.Dumb lies the world like the grave!,faust
Off! or you're lost ere morn.Useless talking delaying and praying!My horses are neighing:The morning twilight is near.,faust
What rises up from the threshold here?He! he! suffer him not!What does he want in this holy spot?He seeks me!,faust
Thine am I Father! rescue me!Ye angels holy cohorts guard meCamp around and from evil ward me!Henry! I shudder to think of thee.,faust
***** This file should be named 14591-8.txt or 14591-8.zip *****This and all associated files of various formats will be found in:        https://www.gutenberg.org/1/4/5/9/14591/,faust
To protect the Project Gutenberg-tm mission of promoting the freedistribution of electronic works by using or distributing this work(or any other work associated in any way with the phrase "ProjectGutenberg") you agree to comply with all the terms of the Full ProjectGutenberg-tm License (available with this file or online athttps://gutenberg.org/license).,faust
1.A.  By reading or using any part of this Project Gutenberg-tmelectronic work you indicate that you have read understand agree toand accept all the terms of this license and intellectual property(trademark/copyright) agreement.  If you do not agree to abide by allthe terms of this agreement you must cease using and return or destroyall copies of Project Gutenberg-tm electronic works in your possession.If you paid a fee for obtaining a copy of or access to a ProjectGutenberg-tm electronic work and you do not agree to be bound by theterms of this agreement you may obtain a refund from the person orentity to whom you paid the fee as set forth in paragraph 1.E.8.,faust
1.B.  "Project Gutenberg" is a registered trademark.  It may only beused on or associated in any way with an electronic work by people whoagree to be bound by the terms of this agreement.  There are a fewthings that you can do with most Project Gutenberg-tm electronic workseven without complying with the full terms of this agreement.  Seeparagraph 1.C below.  There are a lot of things you can do with ProjectGutenberg-tm electronic works if you follow the terms of this agreementand help preserve free future access to Project Gutenberg-tm electronicworks.  See paragraph 1.E below.,faust
1.D.  The copyright laws of the place where you are located also governwhat you can do with this work.  Copyright laws in most countries are ina constant state of change.  If you are outside the United States checkthe laws of your country in addition to the terms of this agreementbefore downloading copying displaying performing distributing orcreating derivative works based on this work or any other ProjectGutenberg-tm work.  The Foundation makes no representations concerningthe copyright status of any work in any country outside the UnitedStates.,faust
1.E.1.  The following sentence with active links to or other immediateaccess to the full Project Gutenberg-tm License must appear prominentlywhenever any copy of a Project Gutenberg-tm work (any work on which thephrase "Project Gutenberg" appears or with which the phrase "ProjectGutenberg" is associated) is accessed displayed performed viewedcopied or distributed:,faust
This eBook is for the use of anyone anywhere at no cost and withalmost no restrictions whatsoever.  You may copy it give it away orre-use it under the terms of the Project Gutenberg License includedwith this eBook or online at www.gutenberg.org,faust
1.E.2.  If an individual Project Gutenberg-tm electronic work is derivedfrom the public domain (does not contain a notice indicating that it isposted with permission of the copyright holder) the work can be copiedand distributed to anyone in the United States without paying any feesor charges.  If you are redistributing or providing access to a workwith the phrase "Project Gutenberg" associated with or appearing on thework you must comply either with the requirements of paragraphs 1.E.1through 1.E.7 or obtain permission for the use of the work and theProject Gutenberg-tm trademark as set forth in paragraphs 1.E.8 or1.E.9.,faust
1.E.3.  If an individual Project Gutenberg-tm electronic work is postedwith the permission of the copyright holder your use and distributionmust comply with both paragraphs 1.E.1 through 1.E.7 and any additionalterms imposed by the copyright holder.  Additional terms will be linkedto the Project Gutenberg-tm License for all works posted with thepermission of the copyright holder found at the beginning of this work.,faust
1.E.4.  Do not unlink or detach or remove the full Project Gutenberg-tmLicense terms from this work or any files containing a part of thiswork or any other work associated with Project Gutenberg-tm.,faust
1.E.5.  Do not copy display perform distribute or redistribute thiselectronic work or any part of this electronic work withoutprominently displaying the sentence set forth in paragraph 1.E.1 withactive links or immediate access to the full terms of the ProjectGutenberg-tm License.,faust
1.E.6.  You may convert to and distribute this work in any binarycompressed marked up nonproprietary or proprietary form including anyword processing or hypertext form.  However if you provide access to ordistribute copies of a Project Gutenberg-tm work in a format other than"Plain Vanilla ASCII" or other format used in the official versionposted on the official Project Gutenberg-tm web site (www.gutenberg.org)you must at no additional cost fee or expense to the user provide acopy a means of exporting a copy or a means of obtaining a copy uponrequest of the work in its original "Plain Vanilla ASCII" or otherform.  Any alternate format must include the full Project Gutenberg-tmLicense as specified in paragraph 1.E.1.,faust
1.E.7.  Do not charge a fee for access to viewing displayingperforming copying or distributing any Project Gutenberg-tm worksunless you comply with paragraph 1.E.8 or 1.E.9.,faust
1.E.8.  You may charge a reasonable fee for copies of or providingaccess to or distributing Project Gutenberg-tm electronic works providedthat,faust
- You pay a royalty fee of 20% of the gross profits you derive from     the use of Project Gutenberg-tm works calculated using the method     you already use to calculate your applicable taxes.  The fee is     owed to the owner of the Project Gutenberg-tm trademark but he     has agreed to donate royalties under this paragraph to the     Project Gutenberg Literary Archive Foundation.  Royalty payments     must be paid within 60 days following each date on which you     prepare (or are legally required to prepare) your periodic tax     returns.  Royalty payments should be clearly marked as such and     sent to the Project Gutenberg Literary Archive Foundation at the     address specified in Section 4 "Information about donations to     the Project Gutenberg Literary Archive Foundation.",faust
- You provide a full refund of any money paid by a user who notifies     you in writing (or by e-mail) within 30 days of receipt that s/he     does not agree to the terms of the full Project Gutenberg-tm     License.  You must require such a user to return or     destroy all copies of the works possessed in a physical medium     and discontinue all use of and all access to other copies of     Project Gutenberg-tm works.,faust
- You provide in accordance with paragraph 1.F.3 a full refund of any     money paid for a work or a replacement copy if a defect in the     electronic work is discovered and reported to you within 90 days     of receipt of the work.,faust
- You comply with all other terms of this agreement for free     distribution of Project Gutenberg-tm works.,faust
1.E.9.  If you wish to charge a fee or distribute a Project Gutenberg-tmelectronic work or group of works on different terms than are setforth in this agreement you must obtain permission in writing fromboth the Project Gutenberg Literary Archive Foundation and MichaelHart the owner of the Project Gutenberg-tm trademark.  Contact theFoundation as set forth in Section 3 below.,faust
1.F.1.  Project Gutenberg volunteers and employees expend considerableeffort to identify do copyright research on transcribe and proofreadpublic domain works in creating the Project Gutenberg-tmcollection.  Despite these efforts Project Gutenberg-tm electronicworks and the medium on which they may be stored may contain"Defects" such as but not limited to incomplete inaccurate orcorrupt data transcription errors a copyright or other intellectualproperty infringement a defective or damaged disk or other medium acomputer virus or computer codes that damage or cannot be read byyour equipment.,faust
1.F.2.  LIMITED WARRANTY DISCLAIMER OF DAMAGES - Except for the "Rightof Replacement or Refund" described in paragraph 1.F.3 the ProjectGutenberg Literary Archive Foundation the owner of the ProjectGutenberg-tm trademark and any other party distributing a ProjectGutenberg-tm electronic work under this agreement disclaim allliability to you for damages costs and expenses including legalfees.  YOU AGREE THAT YOU HAVE NO REMEDIES FOR NEGLIGENCE STRICTLIABILITY BREACH OF WARRANTY OR BREACH OF CONTRACT EXCEPT THOSEPROVIDED IN PARAGRAPH F3.  YOU AGREE THAT THE FOUNDATION THETRADEMARK OWNER AND ANY DISTRIBUTOR UNDER THIS AGREEMENT WILL NOT BELIABLE TO YOU FOR ACTUAL DIRECT INDIRECT CONSEQUENTIAL PUNITIVE ORINCIDENTAL DAMAGES EVEN IF YOU GIVE NOTICE OF THE POSSIBILITY OF SUCHDAMAGE.,faust
1.F.3.  LIMITED RIGHT OF REPLACEMENT OR REFUND - If you discover adefect in this electronic work within 90 days of receiving it you canreceive a refund of the money (if any) you paid for it by sending awritten explanation to the person you received the work from.  If youreceived the work on a physical medium you must return the medium withyour written explanation.  The person or entity that provided you withthe defective work may elect to provide a replacement copy in lieu of arefund.  If you received the work electronically the person or entityproviding it to you may choose to give you a second opportunity toreceive the work electronically in lieu of a refund.  If the second copyis also defective you may demand a refund in writing without furtheropportunities to fix the problem.,faust
1.F.4.  Except for the limited right of replacement or refund set forthin paragraph 1.F.3 this work is provided to you 'AS-IS' WITH NO OTHERWARRANTIES OF ANY KIND EXPRESS OR IMPLIED INCLUDING BUT NOT LIMITED TOWARRANTIES OF MERCHANTIBILITY OR FITNESS FOR ANY PURPOSE.,faust
1.F.5.  Some states do not allow disclaimers of certain impliedwarranties or the exclusion or limitation of certain types of damages.If any disclaimer or limitation set forth in this agreement violates thelaw of the state applicable to this agreement the agreement shall beinterpreted to make the maximum disclaimer or limitation permitted bythe applicable state law.  The invalidity or unenforceability of anyprovision of this agreement shall not void the remaining provisions.,faust
1.F.6.  INDEMNITY - You agree to indemnify and hold the Foundation thetrademark owner any agent or employee of the Foundation anyoneproviding copies of Project Gutenberg-tm electronic works in accordancewith this agreement and any volunteers associated with the productionpromotion and distribution of Project Gutenberg-tm electronic worksharmless from all liability costs and expenses including legal feesthat arise directly or indirectly from any of the following which you door cause to occur: (a) distribution of this or any Project Gutenberg-tmwork (b) alteration modification or additions or deletions to anyProject Gutenberg-tm work and (c) any Defect you cause.,faust
Project Gutenberg-tm is synonymous with the free distribution ofelectronic works in formats readable by the widest variety of computersincluding obsolete old middle-aged and new computers.  It existsbecause of the efforts of hundreds of volunteers and donations frompeople in all walks of life.,faust
Volunteers and financial support to provide volunteers with theassistance they need is critical to reaching Project Gutenberg-tm'sgoals and ensuring that the Project Gutenberg-tm collection willremain freely available for generations to come.  In 2001 the ProjectGutenberg Literary Archive Foundation was created to provide a secureand permanent future for Project Gutenberg-tm and future generations.To learn more about the Project Gutenberg Literary Archive Foundationand how your efforts and donations can help see Sections 3 and 4and the Foundation web page at https://www.pglaf.org.,faust
The Project Gutenberg Literary Archive Foundation is a non profit501(c)(3) educational corporation organized under the laws of thestate of Mississippi and granted tax exempt status by the InternalRevenue Service.  The Foundation's EIN or federal tax identificationnumber is 64-6221541.  Its 501(c)(3) letter is posted athttps://pglaf.org/fundraising.  Contributions to the Project GutenbergLiterary Archive Foundation are tax deductible to the full extentpermitted by U.S. federal laws and your state's laws.,faust
The Foundation's principal office is located at 4557 Melan Dr. S.Fairbanks AK 99712. but its volunteers and employees are scatteredthroughout numerous locations.  Its business office is located at809 North 1500 West Salt Lake City UT 84116 (801) 596-1887 emailbusiness@pglaf.org.  Email contact links and up to date contactinformation can be found at the Foundation's web site and officialpage at https://pglaf.org,faust
For additional contact information:     Dr. Gregory B. Newby     Chief Executive and Director     gbnewby@pglaf.org,faust
Project Gutenberg-tm depends upon and cannot survive without widespread public support and donations to carry out its mission ofincreasing the number of public domain and licensed works that can befreely distributed in machine readable form accessible by the widestarray of equipment including outdated equipment.  Many small donations($1 to $5000) are particularly important to maintaining tax exemptstatus with the IRS.,faust
The Foundation is committed to complying with the laws regulatingcharities and charitable donations in all 50 states of the UnitedStates.  Compliance requirements are not uniform and it takes aconsiderable effort much paperwork and many fees to meet and keep upwith these requirements.  We do not solicit donations in locationswhere we have not received written confirmation of compliance.  ToSEND DONATIONS or determine the status of compliance for anyparticular state visit https://pglaf.org,faust
While we cannot and do not solicit contributions from states where wehave not met the solicitation requirements we know of no prohibitionagainst accepting unsolicited donations from donors in such states whoapproach us with offers to donate.,faust
International donations are gratefully accepted but we cannot makeany statements concerning tax treatment of donations received fromoutside the United States.  U.S. laws alone swamp our small staff.,faust
Please check the Project Gutenberg Web pages for current donationmethods and addresses.  Donations are accepted in a number of otherways including including checks online payments and credit carddonations.  To donate please visit: https://pglaf.org/donate,faust
Professor Michael S. Hart was the originator of the Project Gutenberg-tmconcept of a library of electronic works that could be freely sharedwith anyone.  For thirty years he produced and distributed ProjectGutenberg-tm eBooks with only a loose network of volunteer support.,faust
Project Gutenberg-tm eBooks are often created from several printededitions all of which are confirmed as Public Domain in the U.S.unless a copyright notice is included.  Thus we do not necessarilykeep eBooks in compliance with any particular paper edition.,faust
This Web site includes information about Project Gutenberg-tmincluding how to make donations to the Project Gutenberg LiteraryArchive Foundation how to help produce our new eBooks and how tosubscribe to our email newsletter to hear about new eBooks.,faust
This eBook is for the use of anyone anywhere in the United States andmost other parts of the world at no cost and with almost no restrictionswhatsoever. You may copy it give it away or re-use it under the termsof the Project Gutenberg License included with this eBook or online atwww.gutenberg.org. If you are not located in the United States youwill have to check the laws of the country where you are located beforeusing this eBook.,ilias
Produced by: Anne Soulard Juliet Sutherland Charles Franks and The Online Distributed Proofreading Team,ilias
INTRODUCTION.POPE’S PREFACE TO THE ILIAD OF HOMERBOOK I.BOOK II.BOOK III.BOOK IV.BOOK V.BOOK VI.BOOK VII.BOOK VIII.BOOK IX.BOOK X.BOOK XI.BOOK XII.BOOK XIII.BOOK XIV.BOOK XV.BOOK XVI.BOOK XVII.BOOK XVIII.BOOK XIX.BOOK XX.BOOK XXI.BOOK XXII.BOOK XXIII.BOOK XXIV.CONCLUDING NOTE.,ilias
Scepticism is as much the result of knowledge as knowledge is ofscepticism. To be content with what we at present know is for themost part to shut our ears against conviction; since from the verygradual character of our education we must continually forget andemancipate ourselves from knowledge previously acquired; we must setaside old notions and embrace fresh ones; and as we learn we must bedaily unlearning something which it has cost us no small labour andanxiety to acquire.,ilias
It has been an easy and a popular expedient of late years to denythe personal or real existence of men and things whose life andcondition were too much for our belief. This system—which has oftencomforted the religious sceptic and substituted the consolations ofStrauss for those of the New Testament—has been of incalculable valueto the historical theorists of the last and present centuries. Toquestion the existence of Alexander the Great would be a moreexcusable act than to believe in that of Romulus. To deny a factrelated in Herodotus because it is inconsistent with a theorydeveloped from an Assyrian inscription which no two scholars read inthe same way is more pardonable than to believe in the good-naturedold king whom the elegant pen of Florian has idealized—_NumaPompilius._,ilias
Scepticism has attained its culminating point with respect to Homerand the state of our Homeric knowledge may be described as a freepermission to believe any theory provided we throw overboard allwritten tradition concerning the author or authors of the Iliad andOdyssey. What few authorities exist on the subject are summarilydismissed although the arguments appear to run in a circle. “Thiscannot be true because it is not true; and that is not true becauseit cannot be true.” Such seems to be the style in which testimony upontestimony statement upon statement is consigned to denial andoblivion.,ilias
It is however unfortunate that the professed biographies of Homer arepartly forgeries partly freaks of ingenuity and imagination in whichtruth is the requisite most wanting. Before taking a brief review ofthe Homeric theory in its present conditions some notice must be takenof the treatise on the Life of Homer which has been attributed toHerodotus.,ilias
According to this document the city of Cumae in Æolia was at anearly period the seat of frequent immigrations from various parts ofGreece. Among the immigrants was Menapolus the son of Ithagenes.Although poor he married and the result of the union was a girl namedCritheis. The girl was left an orphan at an early age under theguardianship of Cleanax of Argos. It is to the indiscretion of thismaiden that we “are indebted for so much happiness.” Homer was thefirst fruit of her juvenile frailty and received the name ofMelesigenes from having been born near the river Meles in Boeotiawhither Critheis had been transported in order to save her reputation.,ilias
“At this time” continues our narrative “there lived at Smyrna a mannamed Phemius a teacher of literature and music who not beingmarried engaged Critheis to manage his household and spin the flax hereceived as the price of his scholastic labours. So satisfactory washer performance of this task and so modest her conduct that he madeproposals of marriage declaring himself as a further inducementwilling to adopt her son who he asserted would become a clever manif he were carefully brought up.”,ilias
But poverty soon drove him to Cumae. Having passed over the Hermaeanplain he arrived at Neon Teichos the New Wall a colony of Cumae.Here his misfortunes and poetical talent gained him the friendship ofone Tychias an armourer. “And up to my time” continued the author“the inhabitants showed the place where he used to sit when giving arecitation of his verses and they greatly honoured the spot. Here alsoa poplar grew which they said had sprung up ever since Melesigenesarrived”.4,ilias
But poverty still drove him on and he went by way of Larissa as beingthe most convenient road. Here the Cumans say he composed an epitaphon Gordius king of Phrygia which has however and with greaterprobability been attributed to Cleobulus of Lindus.5,ilias
Arrived at Cumae he frequented the _converzationes_6 of the old menand delighted all by the charms of his poetry. Encouraged by thisfavourable reception he declared that if they would allow him apublic maintenance he would render their city most gloriouslyrenowned. They avowed their willingness to support him in the measurehe proposed and procured him an audience in the council. Having madethe speech with the purport of which our author has forgotten toacquaint us he retired and left them to debate respecting the answerto be given to his proposal.,ilias
The greater part of the assembly seemed favourable to the poet’sdemand but one man observed that “if they were to feed _Homers_ theywould be encumbered with a multitude of useless people.” “From thiscircumstance” says the writer “Melesigenes acquired the name ofHomer for the Cumans call blind men _Homers._”7 With a love ofeconomy which shows how similar the world has always been in itstreatment of literary men the pension was denied and the poet ventedhis disappointment in a wish that Cumoea might never produce a poetcapable of giving it renown and glory.,ilias
At Phocoea Homer was destined to experience another literary distress.One Thestorides who aimed at the reputation of poetical genius keptHomer in his own house and allowed him a pittance on condition of theverses of the poet passing in his name. Having collected sufficientpoetry to be profitable Thestorides like some would-be-literarypublishers neglected the man whose brains he had sucked and left him.At his departure Homer is said to have observed: “O Thestorides ofthe many things hidden from the knowledge of man nothing is moreunintelligible than the human heart.”8,ilias
Homer continued his career of difficulty and distress until some Chianmerchants struck by the similarity of the verses they heard himrecite acquainted him with the fact that Thestorides was pursuing aprofitable livelihood by the recital of the very same poems. This atonce determined him to set out for Chios. No vessel happened then to besetting sail thither but he found one ready to start for Erythrae atown of Ionia which faces that island and he prevailed upon theseamen to allow him to accompany them. Having embarked he invoked afavourable wind and prayed that he might be able to expose theimposture of Thestorides who by his breach of hospitality had drawndown the wrath of Jove the Hospitable.,ilias
At Erythrae Homer fortunately met with a person who had known him inPhocoea by whose assistance he at length after some difficultyreached the little hamlet of Pithys. Here he met with an adventurewhich we will continue in the words of our author. “Having set out fromPithys Homer went on attracted by the cries of some goats that werepasturing. The dogs barked on his approach and he cried out. Glaucus(for that was the name of the goat-herd) heard his voice ran upquickly called off his dogs and drove them away from Homer. For sometime he stood wondering how a blind man should have reached such aplace alone and what could be his design in coming. He then went up tohim and inquired who he was and how he had come to desolate placesand untrodden spots and of what he stood in need. Homer by recountingto him the whole history of his misfortunes moved him with compassion;and he took him and led him to his cot and having lit a fire badehim sup.9,ilias
“The dogs instead of eating kept barking at the stranger accordingto their usual habit. Whereupon Homer addressed Glaucus thus: OGlaucus my friend prythee attend to my behest. First give the dogstheir supper at the doors of the hut: for so it is better sincewhilst they watch nor thief nor wild beast will approach the fold.,ilias
Glaucus was pleased with the advice and marvelled at its author.Having finished supper they banqueted10 afresh on conversation Homernarrating his wanderings and telling of the cities he had visited.,ilias
At length they retired to rest; but on the following morning Glaucusresolved to go to his master and acquaint him with his meeting withHomer. Having left the goats in charge of a fellow-servant he leftHomer at home promising to return quickly. Having arrived at Bolissusa place near the farm and finding his mate he told him the wholestory respecting Homer and his journey. He paid little attention towhat he said and blamed Glaucus for his stupidity in taking in andfeeding maimed and enfeebled persons. However he bade him bring thestranger to him.,ilias
Glaucus told Homer what had taken place and bade him follow himassuring him that good fortune would be the result. Conversation soonshowed that the stranger was a man of much cleverness and generalknowledge and the Chian persuaded him to remain and to undertake thecharge of his children.11,ilias
Besides the satisfaction of driving the impostor Thestorides from theisland Homer enjoyed considerable success as a teacher. In the town ofChios he established a school where he taught the precepts of poetry.“To this day” says Chandler12 “the most curious remain is that whichhas been named without reason the School of Homer. It is on thecoast at some distance from the city northward and appears to havebeen an open temple of Cybele formed on the top of a rock. The shapeis oval and in the centre is the image of the goddess the head and anarm wanting. She is represented as usual sitting. The chair has alion carved on each side and on the back. The area is bounded by a lowrim or seat and about five yards over. The whole is hewn out of themountain is rude indistinct and probably of the most remoteantiquity.”,ilias
